Index,Year,Filing Type,Rates,Brackets,Max Rate,Min Rate,Max Bracket,Min Bracket,Max-Min Rate Diff,Max-Min Bracket Diff
8321,1918,Married Filing Jointly,0.37,52000,0.77,0.06,1000000,0,0.71,1000000
8322,1918,Married Filing Separately,0.37,52000,0.77,0.06,1000000,0,0.71,1000000
8323,1918,Single Filer,0.37,52000,0.77,0.06,1000000,0,0.71,1000000
8324,1918,Head of Household,0.38,54000,0.77,0.06,1000000,0,0.71,1000000
8325,1918,Married Filing Jointly,0.38,54000,0.77,0.06,1000000,0,0.71,1000000
8326,1918,Married Filing Separately,0.38,54000,0.77,0.06,1000000,0,0.71,1000000
8327,1918,Single Filer,0.38,54000,0.77,0.06,1000000,0,0.71,1000000
8328,1918,Head of Household,0.39,56000,0.77,0.06,1000000,0,0.71,1000000
8329,1918,Married Filing Jointly,0.39,56000,0.77,0.06,1000000,0,0.71,1000000
8330,1918,Married Filing Separately,0.39,56000,0.77,0.06,1000000,0,0.71,1000000
8331,1918,Single Filer,0.39,56000,0.77,0.06,1000000,0,0.71,1000000
8332,1918,Head of Household,0.4,58000,0.77,0.06,1000000,0,0.71,1000000
8333,1918,Married Filing Jointly,0.4,58000,0.77,0.06,1000000,0,0.71,1000000
8334,1918,Married Filing Separately,0.4,58000,0.77,0.06,1000000,0,0.71,1000000
8335,1918,Single Filer,0.4,58000,0.77,0.06,1000000,0,0.71,1000000
8336,1918,Head of Household,0.41,60000,0.77,0.06,1000000,0,0.71,1000000
8337,1918,Married Filing Jointly,0.41,60000,0.77,0.06,1000000,0,0.71,1000000
8338,1918,Married Filing Separately,0.41,60000,0.77,0.06,1000000,0,0.71,1000000
8339,1918,Single Filer,0.41,60000,0.77,0.06,1000000,0,0.71,1000000
8340,1918,Head of Household,0.42,62000,0.77,0.06,1000000,0,0.71,1000000
8341,1918,Married Filing Jointly,0.42,62000,0.77,0.06,1000000,0,0.71,1000000
8342,1918,Married Filing Separately,0.42,62000,0.77,0.06,1000000,0,0.71,1000000
8343,1918,Single Filer,0.42,62000,0.77,0.06,1000000,0,0.71,1000000
8344,1918,Head of Household,0.43,64000,0.77,0.06,1000000,0,0.71,1000000
8345,1918,Married Filing Jointly,0.43,64000,0.77,0.06,1000000,0,0.71,1000000
8346,1918,Married Filing Separately,0.43,64000,0.77,0.06,1000000,0,0.71,1000000
8347,1918,Single Filer,0.43,64000,0.77,0.06,1000000,0,0.71,1000000
8348,1918,Head of Household,0.44,66000,0.77,0.06,1000000,0,0.71,1000000
8349,1918,Married Filing Jointly,0.44,66000,0.77,0.06,1000000,0,0.71,1000000
8350,1918,Married Filing Separately,0.44,66000,0.77,0.06,1000000,0,0.71,1000000
8351,1918,Single Filer,0.44,66000,0.77,0.06,1000000,0,0.71,1000000
8352,1918,Head of Household,0.45,68000,0.77,0.06,1000000,0,0.71,1000000
8353,1918,Married Filing Jointly,0.45,68000,0.77,0.06,1000000,0,0.71,1000000
8354,1918,Married Filing Separately,0.45,68000,0.77,0.06,1000000,0,0.71,1000000
8355,1918,Single Filer,0.45,68000,0.77,0.06,1000000,0,0.71,1000000
8356,1918,Head of Household,0.46,70000,0.77,0.06,1000000,0,0.71,1000000
8357,1918,Married Filing Jointly,0.46,70000,0.77,0.06,1000000,0,0.71,1000000
8358,1918,Married Filing Separately,0.46,70000,0.77,0.06,1000000,0,0.71,1000000
8359,1918,Single Filer,0.46,70000,0.77,0.06,1000000,0,0.71,1000000
8360,1918,Head of Household,0.47,72000,0.77,0.06,1000000,0,0.71,1000000
8361,1918,Married Filing Jointly,0.47,72000,0.77,0.06,1000000,0,0.71,1000000
8362,1918,Married Filing Separately,0.47,72000,0.77,0.06,1000000,0,0.71,1000000
8363,1918,Single Filer,0.47,72000,0.77,0.06,1000000,0,0.71,1000000
8364,1918,Head of Household,0.48,74000,0.77,0.06,1000000,0,0.71,1000000
8365,1918,Married Filing Jointly,0.48,74000,0.77,0.06,1000000,0,0.71,1000000
8366,1918,Married Filing Separately,0.48,74000,0.77,0.06,1000000,0,0.71,1000000
8367,1918,Single Filer,0.48,74000,0.77,0.06,1000000,0,0.71,1000000
8368,1918,Head of Household,0.49,76000,0.77,0.06,1000000,0,0.71,1000000
8369,1918,Married Filing Jointly,0.49,76000,0.77,0.06,1000000,0,0.71,1000000
8370,1918,Married Filing Separately,0.49,76000,0.77,0.06,1000000,0,0.71,1000000
8371,1918,Single Filer,0.49,76000,0.77,0.06,1000000,0,0.71,1000000
8372,1918,Head of Household,0.5,78000,0.77,0.06,1000000,0,0.71,1000000
8373,1918,Married Filing Jointly,0.5,78000,0.77,0.06,1000000,0,0.71,1000000
8374,1918,Married Filing Separately,0.5,78000,0.77,0.06,1000000,0,0.71,1000000
8375,1918,Single Filer,0.5,78000,0.77,0.06,1000000,0,0.71,1000000
8376,1918,Head of Household,0.51,80000,0.77,0.06,1000000,0,0.71,1000000
8377,1918,Married Filing Jointly,0.51,80000,0.77,0.06,1000000,0,0.71,1000000
8378,1918,Married Filing Separately,0.51,80000,0.77,0.06,1000000,0,0.71,1000000
8379,1918,Single Filer,0.51,80000,0.77,0.06,1000000,0,0.71,1000000
8380,1918,Head of Household,0.52,82000,0.77,0.06,1000000,0,0.71,1000000
8381,1918,Married Filing Jointly,0.52,82000,0.77,0.06,1000000,0,0.71,1000000
8382,1918,Married Filing Separately,0.52,82000,0.77,0.06,1000000,0,0.71,1000000
8383,1918,Single Filer,0.52,82000,0.77,0.06,1000000,0,0.71,1000000
8384,1918,Head of Household,0.53,84000,0.77,0.06,1000000,0,0.71,1000000
8385,1918,Married Filing Jointly,0.53,84000,0.77,0.06,1000000,0,0.71,1000000
8386,1918,Married Filing Separately,0.53,84000,0.77,0.06,1000000,0,0.71,1000000
8387,1918,Single Filer,0.53,84000,0.77,0.06,1000000,0,0.71,1000000
8388,1918,Head of Household,0.54,86000,0.77,0.06,1000000,0,0.71,1000000
8389,1918,Married Filing Jointly,0.54,86000,0.77,0.06,1000000,0,0.71,1000000
8390,1918,Married Filing Separately,0.54,86000,0.77,0.06,1000000,0,0.71,1000000
8391,1918,Single Filer,0.54,86000,0.77,0.06,1000000,0,0.71,1000000
8392,1918,Head of Household,0.55,88000,0.77,0.06,1000000,0,0.71,1000000
8393,1918,Married Filing Jointly,0.55,88000,0.77,0.06,1000000,0,0.71,1000000
8394,1918,Married Filing Separately,0.55,88000,0.77,0.06,1000000,0,0.71,1000000
8395,1918,Single Filer,0.55,88000,0.77,0.06,1000000,0,0.71,1000000
8396,1918,Head of Household,0.56,90000,0.77,0.06,1000000,0,0.71,1000000
8397,1918,Married Filing Jointly,0.56,90000,0.77,0.06,1000000,0,0.71,1000000
8398,1918,Married Filing Separately,0.56,90000,0.77,0.06,1000000,0,0.71,1000000
8399,1918,Single Filer,0.56,90000,0.77,0.06,1000000,0,0.71,1000000
8400,1918,Head of Household,0.57,92000,0.77,0.06,1000000,0,0.71,1000000
8401,1918,Married Filing Jointly,0.57,92000,0.77,0.06,1000000,0,0.71,1000000
8402,1918,Married Filing Separately,0.57,92000,0.77,0.06,1000000,0,0.71,1000000
8403,1918,Single Filer,0.57,92000,0.77,0.06,1000000,0,0.71,1000000
8404,1918,Head of Household,0.58,94000,0.77,0.06,1000000,0,0.71,1000000
8405,1918,Married Filing Jointly,0.58,94000,0.77,0.06,1000000,0,0.71,1000000
8406,1918,Married Filing Separately,0.58,94000,0.77,0.06,1000000,0,0.71,1000000
8407,1918,Single Filer,0.58,94000,0.77,0.06,1000000,0,0.71,1000000
8408,1918,Head of Household,0.59,96000,0.77,0.06,1000000,0,0.71,1000000
8409,1918,Married Filing Jointly,0.59,96000,0.77,0.06,1000000,0,0.71,1000000
8410,1918,Married Filing Separately,0.59,96000,0.77,0.06,1000000,0,0.71,1000000
8411,1918,Single Filer,0.59,96000,0.77,0.06,1000000,0,0.71,1000000
8412,1918,Head of Household,0.6,98000,0.77,0.06,1000000,0,0.71,1000000
8413,1918,Married Filing Jointly,0.6,98000,0.77,0.06,1000000,0,0.71,1000000
8414,1918,Married Filing Separately,0.6,98000,0.77,0.06,1000000,0,0.71,1000000
8415,1918,Single Filer,0.6,98000,0.77,0.06,1000000,0,0.71,1000000
8416,1918,Head of Household,0.64,100000,0.77,0.06,1000000,0,0.71,1000000
8417,1918,Married Filing Jointly,0.64,100000,0.77,0.06,1000000,0,0.71,1000000
8418,1918,Married Filing Separately,0.64,100000,0.77,0.06,1000000,0,0.71,1000000
8419,1918,Single Filer,0.64,100000,0.77,0.06,1000000,0,0.71,1000000
8420,1918,Head of Household,0.68,150000,0.77,0.06,1000000,0,0.71,1000000
8421,1918,Married Filing Jointly,0.68,150000,0.77,0.06,1000000,0,0.71,1000000
8422,1918,Married Filing Separately,0.68,150000,0.77,0.06,1000000,0,0.71,1000000
8423,1918,Single Filer,0.68,150000,0.77,0.06,1000000,0,0.71,1000000
8424,1918,Head of Household,0.72,200000,0.77,0.06,1000000,0,0.71,1000000
8425,1918,Married Filing Jointly,0.72,200000,0.77,0.06,1000000,0,0.71,1000000
8426,1918,Married Filing Separately,0.72,200000,0.77,0.06,1000000,0,0.71,1000000
8427,1918,Single Filer,0.72,200000,0.77,0.06,1000000,0,0.71,1000000
8428,1918,Head of Household,0.75,300000,0.77,0.06,1000000,0,0.71,1000000
8429,1918,Married Filing Jointly,0.75,300000,0.77,0.06,1000000,0,0.71,1000000
8430,1918,Married Filing Separately,0.75,300000,0.77,0.06,1000000,0,0.71,1000000
8431,1918,Single Filer,0.75,300000,0.77,0.06,1000000,0,0.71,1000000
8432,1918,Head of Household,0.76,500000,0.77,0.06,1000000,0,0.71,1000000
8433,1918,Married Filing Jointly,0.76,500000,0.77,0.06,1000000,0,0.71,1000000
8434,1918,Married Filing Separately,0.76,500000,0.77,0.06,1000000,0,0.71,1000000
8435,1918,Single Filer,0.76,500000,0.77,0.06,1000000,0,0.71,1000000
8436,1918,Head of Household,0.77,1000000,0.77,0.06,1000000,0,0.71,1000000
8437,1918,Married Filing Jointly,0.77,1000000,0.77,0.06,1000000,0,0.71,1000000
8438,1918,Married Filing Separately,0.77,1000000,0.77,0.06,1000000,0,0.71,1000000
8439,1918,Single Filer,0.77,1000000,0.77,0.06,1000000,0,0.71,1000000
7992,1919,Head of Household,0.04,0,0.73,0.04,1000000,0,0.69,1000000
7993,1919,Married Filing Jointly,0.04,0,0.73,0.04,1000000,0,0.69,1000000
7994,1919,Married Filing Separately,0.04,0,0.73,0.04,1000000,0,0.69,1000000
7995,1919,Single Filer,0.04,0,0.73,0.04,1000000,0,0.69,1000000
7996,1919,Head of Household,0.08,4000,0.73,0.04,1000000,0,0.69,1000000
7997,1919,Married Filing Jointly,0.08,4000,0.73,0.04,1000000,0,0.69,1000000
7998,1919,Married Filing Separately,0.08,4000,0.73,0.04,1000000,0,0.69,1000000
7999,1919,Single Filer,0.08,4000,0.73,0.04,1000000,0,0.69,1000000
8000,1919,Head of Household,0.09,5000,0.73,0.04,1000000,0,0.69,1000000
8001,1919,Married Filing Jointly,0.09,5000,0.73,0.04,1000000,0,0.69,1000000
8002,1919,Married Filing Separately,0.09,5000,0.73,0.04,1000000,0,0.69,1000000
8003,1919,Single Filer,0.09,5000,0.73,0.04,1000000,0,0.69,1000000
8004,1919,Head of Household,0.1,6000,0.73,0.04,1000000,0,0.69,1000000
8005,1919,Married Filing Jointly,0.1,6000,0.73,0.04,1000000,0,0.69,1000000
8006,1919,Married Filing Separately,0.1,6000,0.73,0.04,1000000,0,0.69,1000000
8007,1919,Single Filer,0.1,6000,0.73,0.04,1000000,0,0.69,1000000
8008,1919,Head of Household,0.11,8000,0.73,0.04,1000000,0,0.69,1000000
8009,1919,Married Filing Jointly,0.11,8000,0.73,0.04,1000000,0,0.69,1000000
8010,1919,Married Filing Separately,0.11,8000,0.73,0.04,1000000,0,0.69,1000000
8011,1919,Single Filer,0.11,8000,0.73,0.04,1000000,0,0.69,1000000
8012,1919,Head of Household,0.12,10000,0.73,0.04,1000000,0,0.69,1000000
8013,1919,Married Filing Jointly,0.12,10000,0.73,0.04,1000000,0,0.69,1000000
8014,1919,Married Filing Separately,0.12,10000,0.73,0.04,1000000,0,0.69,1000000
8015,1919,Single Filer,0.12,10000,0.73,0.04,1000000,0,0.69,1000000
8016,1919,Head of Household,0.13,12000,0.73,0.04,1000000,0,0.69,1000000
8017,1919,Married Filing Jointly,0.13,12000,0.73,0.04,1000000,0,0.69,1000000
8018,1919,Married Filing Separately,0.13,12000,0.73,0.04,1000000,0,0.69,1000000
8019,1919,Single Filer,0.13,12000,0.73,0.04,1000000,0,0.69,1000000
8020,1919,Head of Household,0.14,14000,0.73,0.04,1000000,0,0.69,1000000
8021,1919,Married Filing Jointly,0.14,14000,0.73,0.04,1000000,0,0.69,1000000
8022,1919,Married Filing Separately,0.14,14000,0.73,0.04,1000000,0,0.69,1000000
8023,1919,Single Filer,0.14,14000,0.73,0.04,1000000,0,0.69,1000000
8024,1919,Head of Household,0.15,16000,0.73,0.04,1000000,0,0.69,1000000
8025,1919,Married Filing Jointly,0.15,16000,0.73,0.04,1000000,0,0.69,1000000
8026,1919,Married Filing Separately,0.15,16000,0.73,0.04,1000000,0,0.69,1000000
8027,1919,Single Filer,0.15,16000,0.73,0.04,1000000,0,0.69,1000000
8028,1919,Head of Household,0.16,18000,0.73,0.04,1000000,0,0.69,1000000
8029,1919,Married Filing Jointly,0.16,18000,0.73,0.04,1000000,0,0.69,1000000
8030,1919,Married Filing Separately,0.16,18000,0.73,0.04,1000000,0,0.69,1000000
8031,1919,Single Filer,0.16,18000,0.73,0.04,1000000,0,0.69,1000000
8032,1919,Head of Household,0.17,20000,0.73,0.04,1000000,0,0.69,1000000
8033,1919,Married Filing Jointly,0.17,20000,0.73,0.04,1000000,0,0.69,1000000
8034,1919,Married Filing Separately,0.17,20000,0.73,0.04,1000000,0,0.69,1000000
8035,1919,Single Filer,0.17,20000,0.73,0.04,1000000,0,0.69,1000000
8036,1919,Head of Household,0.18,22000,0.73,0.04,1000000,0,0.69,1000000
8037,1919,Married Filing Jointly,0.18,22000,0.73,0.04,1000000,0,0.69,1000000
8038,1919,Married Filing Separately,0.18,22000,0.73,0.04,1000000,0,0.69,1000000
8039,1919,Single Filer,0.18,22000,0.73,0.04,1000000,0,0.69,1000000
8040,1919,Head of Household,0.19,24000,0.73,0.04,1000000,0,0.69,1000000
8041,1919,Married Filing Jointly,0.19,24000,0.73,0.04,1000000,0,0.69,1000000
8042,1919,Married Filing Separately,0.19,24000,0.73,0.04,1000000,0,0.69,1000000
8043,1919,Single Filer,0.19,24000,0.73,0.04,1000000,0,0.69,1000000
8044,1919,Head of Household,0.2,26000,0.73,0.04,1000000,0,0.69,1000000
8045,1919,Married Filing Jointly,0.2,26000,0.73,0.04,1000000,0,0.69,1000000
8046,1919,Married Filing Separately,0.2,26000,0.73,0.04,1000000,0,0.69,1000000
8047,1919,Single Filer,0.2,26000,0.73,0.04,1000000,0,0.69,1000000
8048,1919,Head of Household,0.21,28000,0.73,0.04,1000000,0,0.69,1000000
8049,1919,Married Filing Jointly,0.21,28000,0.73,0.04,1000000,0,0.69,1000000
8050,1919,Married Filing Separately,0.21,28000,0.73,0.04,1000000,0,0.69,1000000
8051,1919,Single Filer,0.21,28000,0.73,0.04,1000000,0,0.69,1000000
8052,1919,Head of Household,0.22,30000,0.73,0.04,1000000,0,0.69,1000000
8053,1919,Married Filing Jointly,0.22,30000,0.73,0.04,1000000,0,0.69,1000000
8054,1919,Married Filing Separately,0.22,30000,0.73,0.04,1000000,0,0.69,1000000
8055,1919,Single Filer,0.22,30000,0.73,0.04,1000000,0,0.69,1000000
8056,1919,Head of Household,0.23,32000,0.73,0.04,1000000,0,0.69,1000000
8057,1919,Married Filing Jointly,0.23,32000,0.73,0.04,1000000,0,0.69,1000000
8058,1919,Married Filing Separately,0.23,32000,0.73,0.04,1000000,0,0.69,1000000
8059,1919,Single Filer,0.23,32000,0.73,0.04,1000000,0,0.69,1000000
8060,1919,Head of Household,0.24,34000,0.73,0.04,1000000,0,0.69,1000000
8061,1919,Married Filing Jointly,0.24,34000,0.73,0.04,1000000,0,0.69,1000000
8062,1919,Married Filing Separately,0.24,34000,0.73,0.04,1000000,0,0.69,1000000
8063,1919,Single Filer,0.24,34000,0.73,0.04,1000000,0,0.69,1000000
8064,1919,Head of Household,0.25,36000,0.73,0.04,1000000,0,0.69,1000000
8065,1919,Married Filing Jointly,0.25,36000,0.73,0.04,1000000,0,0.69,1000000
8066,1919,Married Filing Separately,0.25,36000,0.73,0.04,1000000,0,0.69,1000000
8067,1919,Single Filer,0.25,36000,0.73,0.04,1000000,0,0.69,1000000
8068,1919,Head of Household,0.26,38000,0.73,0.04,1000000,0,0.69,1000000
8069,1919,Married Filing Jointly,0.26,38000,0.73,0.04,1000000,0,0.69,1000000
8070,1919,Married Filing Separately,0.26,38000,0.73,0.04,1000000,0,0.69,1000000
8071,1919,Single Filer,0.26,38000,0.73,0.04,1000000,0,0.69,1000000
8072,1919,Head of Household,0.27,40000,0.73,0.04,1000000,0,0.69,1000000
8073,1919,Married Filing Jointly,0.27,40000,0.73,0.04,1000000,0,0.69,1000000
8074,1919,Married Filing Separately,0.27,40000,0.73,0.04,1000000,0,0.69,1000000
8075,1919,Single Filer,0.27,40000,0.73,0.04,1000000,0,0.69,1000000
8076,1919,Head of Household,0.28,42000,0.73,0.04,1000000,0,0.69,1000000
8077,1919,Married Filing Jointly,0.28,42000,0.73,0.04,1000000,0,0.69,1000000
8078,1919,Married Filing Separately,0.28,42000,0.73,0.04,1000000,0,0.69,1000000
8079,1919,Single Filer,0.28,42000,0.73,0.04,1000000,0,0.69,1000000
8080,1919,Head of Household,0.29,44000,0.73,0.04,1000000,0,0.69,1000000
8081,1919,Married Filing Jointly,0.29,44000,0.73,0.04,1000000,0,0.69,1000000
8082,1919,Married Filing Separately,0.29,44000,0.73,0.04,1000000,0,0.69,1000000
8083,1919,Single Filer,0.29,44000,0.73,0.04,1000000,0,0.69,1000000
8084,1919,Head of Household,0.3,46000,0.73,0.04,1000000,0,0.69,1000000
8085,1919,Married Filing Jointly,0.3,46000,0.73,0.04,1000000,0,0.69,1000000
8086,1919,Married Filing Separately,0.3,46000,0.73,0.04,1000000,0,0.69,1000000
8087,1919,Single Filer,0.3,46000,0.73,0.04,1000000,0,0.69,1000000
8088,1919,Head of Household,0.31,48000,0.73,0.04,1000000,0,0.69,1000000
8089,1919,Married Filing Jointly,0.31,48000,0.73,0.04,1000000,0,0.69,1000000
8090,1919,Married Filing Separately,0.31,48000,0.73,0.04,1000000,0,0.69,1000000
8091,1919,Single Filer,0.31,48000,0.73,0.04,1000000,0,0.69,1000000
8092,1919,Head of Household,0.32,50000,0.73,0.04,1000000,0,0.69,1000000
8093,1919,Married Filing Jointly,0.32,50000,0.73,0.04,1000000,0,0.69,1000000
8094,1919,Married Filing Separately,0.32,50000,0.73,0.04,1000000,0,0.69,1000000
8095,1919,Single Filer,0.32,50000,0.73,0.04,1000000,0,0.69,1000000
8096,1919,Head of Household,0.33,52000,0.73,0.04,1000000,0,0.69,1000000
8097,1919,Married Filing Jointly,0.33,52000,0.73,0.04,1000000,0,0.69,1000000
8098,1919,Married Filing Separately,0.33,52000,0.73,0.04,1000000,0,0.69,1000000
8099,1919,Single Filer,0.33,52000,0.73,0.04,1000000,0,0.69,1000000
8100,1919,Head of Household,0.34,54000,0.73,0.04,1000000,0,0.69,1000000
8101,1919,Married Filing Jointly,0.34,54000,0.73,0.04,1000000,0,0.69,1000000
8102,1919,Married Filing Separately,0.34,54000,0.73,0.04,1000000,0,0.69,1000000
8103,1919,Single Filer,0.34,54000,0.73,0.04,1000000,0,0.69,1000000
8104,1919,Head of Household,0.35,56000,0.73,0.04,1000000,0,0.69,1000000
8105,1919,Married Filing Jointly,0.35,56000,0.73,0.04,1000000,0,0.69,1000000
8106,1919,Married Filing Separately,0.35,56000,0.73,0.04,1000000,0,0.69,1000000
8107,1919,Single Filer,0.35,56000,0.73,0.04,1000000,0,0.69,1000000
8108,1919,Head of Household,0.36,58000,0.73,0.04,1000000,0,0.69,1000000
8109,1919,Married Filing Jointly,0.36,58000,0.73,0.04,1000000,0,0.69,1000000
8110,1919,Married Filing Separately,0.36,58000,0.73,0.04,1000000,0,0.69,1000000
8111,1919,Single Filer,0.36,58000,0.73,0.04,1000000,0,0.69,1000000
8112,1919,Head of Household,0.37,60000,0.73,0.04,1000000,0,0.69,1000000
8113,1919,Married Filing Jointly,0.37,60000,0.73,0.04,1000000,0,0.69,1000000
8114,1919,Married Filing Separately,0.37,60000,0.73,0.04,1000000,0,0.69,1000000
8115,1919,Single Filer,0.37,60000,0.73,0.04,1000000,0,0.69,1000000
8116,1919,Head of Household,0.38,62000,0.73,0.04,1000000,0,0.69,1000000
8117,1919,Married Filing Jointly,0.38,62000,0.73,0.04,1000000,0,0.69,1000000
8118,1919,Married Filing Separately,0.38,62000,0.73,0.04,1000000,0,0.69,1000000
8119,1919,Single Filer,0.38,62000,0.73,0.04,1000000,0,0.69,1000000
8120,1919,Head of Household,0.39,64000,0.73,0.04,1000000,0,0.69,1000000
8121,1919,Married Filing Jointly,0.39,64000,0.73,0.04,1000000,0,0.69,1000000
8122,1919,Married Filing Separately,0.39,64000,0.73,0.04,1000000,0,0.69,1000000
8123,1919,Single Filer,0.39,64000,0.73,0.04,1000000,0,0.69,1000000
8124,1919,Head of Household,0.4,66000,0.73,0.04,1000000,0,0.69,1000000
8125,1919,Married Filing Jointly,0.4,66000,0.73,0.04,1000000,0,0.69,1000000
8126,1919,Married Filing Separately,0.4,66000,0.73,0.04,1000000,0,0.69,1000000
8127,1919,Single Filer,0.4,66000,0.73,0.04,1000000,0,0.69,1000000
8128,1919,Head of Household,0.41,68000,0.73,0.04,1000000,0,0.69,1000000
8129,1919,Married Filing Jointly,0.41,68000,0.73,0.04,1000000,0,0.69,1000000
8130,1919,Married Filing Separately,0.41,68000,0.73,0.04,1000000,0,0.69,1000000
8131,1919,Single Filer,0.41,68000,0.73,0.04,1000000,0,0.69,1000000
8132,1919,Head of Household,0.42,70000,0.73,0.04,1000000,0,0.69,1000000
8133,1919,Married Filing Jointly,0.42,70000,0.73,0.04,1000000,0,0.69,1000000
8134,1919,Married Filing Separately,0.42,70000,0.73,0.04,1000000,0,0.69,1000000
8135,1919,Single Filer,0.42,70000,0.73,0.04,1000000,0,0.69,1000000
8136,1919,Head of Household,0.43,72000,0.73,0.04,1000000,0,0.69,1000000
8137,1919,Married Filing Jointly,0.43,72000,0.73,0.04,1000000,0,0.69,1000000
8138,1919,Married Filing Separately,0.43,72000,0.73,0.04,1000000,0,0.69,1000000
8139,1919,Single Filer,0.43,72000,0.73,0.04,1000000,0,0.69,1000000
8140,1919,Head of Household,0.44,74000,0.73,0.04,1000000,0,0.69,1000000
8141,1919,Married Filing Jointly,0.44,74000,0.73,0.04,1000000,0,0.69,1000000
8142,1919,Married Filing Separately,0.44,74000,0.73,0.04,1000000,0,0.69,1000000
8143,1919,Single Filer,0.44,74000,0.73,0.04,1000000,0,0.69,1000000
8144,1919,Head of Household,0.45,76000,0.73,0.04,1000000,0,0.69,1000000
8145,1919,Married Filing Jointly,0.45,76000,0.73,0.04,1000000,0,0.69,1000000
